PlayerID,Season,Team,Name,Games_Played,Games_Started,Minutes_Played
419,2014/2015,1899 hoffenheim,"Strobl, Tobias",30,26,2439
420,2014/2015,1899 hoffenheim,"Toljan, Jeremy",6,4,380
421,2014/2015,1899 hoffenheim,"Zuber, Steven",17,5,582
422,2015/2016,1899 hoffenheim,"Uth, Mark",25,16,1399
423,2015/2016,1899 hoffenheim,"Volland, Kevin",33,31,2731
424,2015/2016,1899 hoffenheim,"Kramaric, Andrej",15,12,1085
425,2015/2016,1899 hoffenheim,"Amiri, Nadiem",25,16,1461
426,2015/2016,1899 hoffenheim,"Schmid, Jonathan",23,16,1454
427,2015/2016,1899 hoffenheim,"Rudy, Sebastian",24,22,1800
428,2015/2016,1899 hoffenheim,"Vargas, Eduardo",24,16,1505
429,2015/2016,1899 hoffenheim,"Zuber, Steven",12,6,574
430,2015/2016,1899 hoffenheim,"Hamad, Jiloan",7,4,315
431,2015/2016,1899 hoffenheim,"Polanski, Eugen",27,20,1757
432,2015/2016,1899 hoffenheim,"Schar, Fabian",24,20,1726
433,2015/2016,1899 hoffenheim,"Toljan, Jeremy",18,16,1487
434,2015/2016,1899 hoffenheim,"Baumann, Oliver",33,33,2970
435,2015/2016,1899 hoffenheim,"Bicakcic, Ermin",21,18,1601
436,2015/2016,1899 hoffenheim,"Canouse, Russell",1,0,23
437,2015/2016,1899 hoffenheim,"Elyounoussi, Tarik",6,5,424
438,2015/2016,1899 hoffenheim,"Grahl, Jens",1,1,90
439,2015/2016,1899 hoffenheim,Joelinton,1,0,1
440,2015/2016,1899 hoffenheim,"Kaderabek, Pavel",28,25,2228
441,2015/2016,1899 hoffenheim,"Kim, Jin-Su",15,14,1313
442,2015/2016,1899 hoffenheim,"Kuranyi, Kevin",14,5,522
443,2015/2016,1899 hoffenheim,"Ochs, Philipp",13,6,559
444,2015/2016,1899 hoffenheim,"Schwegler, Pirmin",21,16,1414
445,2015/2016,1899 hoffenheim,"Strobl, Tobias",26,22,2078
446,2015/2016,1899 hoffenheim,"Sule, Niklas",33,33,2970
447,2015/2016,1899 hoffenheim,"Szalai, Adam",16,7,793
448,2016/2017,1899 hoffenheim,"Kramaric, Andrej",34,28,2374
449,2016/2017,1899 hoffenheim,"Wagner, Sandro",31,30,2601
450,2016/2017,1899 hoffenheim,"Szalai, ?d?m",22,7,771
451,2016/2017,1899 hoffenheim,"Uth, Mark",22,12,1152
452,2016/2017,1899 hoffenheim,"Demirbay, Kerem",28,27,2181
453,2016/2017,1899 hoffenheim,"Zuber, Steven",24,23,2027
454,2016/2017,1899 hoffenheim,"Amiri, Nadiem",33,20,1940
455,2016/2017,1899 hoffenheim,"Hubner, Benjamin",25,25,2148
456,2016/2017,1899 hoffenheim,"Rudy, Sebastian",32,32,2788
457,2016/2017,1899 hoffenheim,"Rupp, Lukas",14,8,790
458,2016/2017,1899 hoffenheim,"Sule, Niklas",33,33,2887
459,2016/2017,1899 hoffenheim,"Bicakcic, Ermin",18,11,1052
460,2016/2017,1899 hoffenheim,"Terrazzino, Marco",9,4,363
461,2016/2017,1899 hoffenheim,"Toljan, Jeremy",20,14,1313
462,2016/2017,1899 hoffenheim,"Atik, Baris",3,0,67
463,2016/2017,1899 hoffenheim,"Baumann, Oliver",34,34,3060
464,2016/2017,1899 hoffenheim,"Kaderabek, Pavel",23,22,1976
465,2016/2017,1899 hoffenheim,"Ochs, Philipp",3,2,144
466,2016/2017,1899 hoffenheim,"Polanski, Eugen",14,7,632
467,2016/2017,1899 hoffenheim,"Schar, Fabian",6,3,283
468,2016/2017,1899 hoffenheim,"Schwegler, Pirmin",10,2,390
469,2016/2017,1899 hoffenheim,"Vargas, Eduardo",5,0,96
470,2016/2017,1899 hoffenheim,"Vogt, Kevin",31,30,2595
471,2017/2018,1899 hoffenheim,"Uth, Mark",31,24,2177
472,2017/2018,1899 hoffenheim,"Kramaric, Andrej",34,22,2222
473,2017/2018,1899 hoffenheim,"Wagner, Sandro",25,18,1594
474,2017/2018,1899 hoffenheim,"Gnabry, Serge",22,20,1519
475,2017/2018,1899 hoffenheim,"Szalai, ?d?m",18,8,887
476,2017/2018,1899 hoffenheim,"Hubner, Benjamin",27,27,2318
477,2017/2018,1899 hoffenheim,"Rupp, Lukas",21,15,1163
478,2017/2018,1899 hoffenheim,"Amiri, Nadiem",28,19,1742
479,2017/2018,1899 hoffenheim,"Demirbay, Kerem",19,13,1211
480,2017/2018,1899 hoffenheim,"Geiger, Dennis",21,20,1593
481,2017/2018,1899 hoffenheim,"Kaderabek, Pavel",28,24,2197
482,2017/2018,1899 hoffenheim,"Grillitsch, Florian",25,21,1895
483,2017/2018,1899 hoffenheim,"Hack, Robin",3,1,67
484,2017/2018,1899 hoffenheim,"Schulz, Nico",27,19,1774
485,2017/2018,1899 hoffenheim,"Toljan, Jeremy",18,15,1388
486,2017/2018,1899 hoffenheim,"Zuber, Steven",20,17,1439
487,2017/2018,1899 hoffenheim,"Akpoguma, Kevin",22,17,1690
488,2017/2018,1899 hoffenheim,"Baumann, Oliver",34,34,3060
489,2017/2018,1899 hoffenheim,"Bicakcic, Ermin",9,7,548
490,2017/2018,1899 hoffenheim,"Nordtveit, Havard",15,10,966
491,2017/2018,1899 hoffenheim,"Ochs, Philipp",3,0,71
492,2017/2018,1899 hoffenheim,"Passlack, Felix",3,1,73
493,2017/2018,1899 hoffenheim,"Polanski, Eugen",9,2,257
494,2017/2018,1899 hoffenheim,"Posch, Stefan",9,9,756
495,2017/2018,1899 hoffenheim,"Vogt, Kevin",31,31,2790
496,2017/2018,1899 hoffenheim,"Zulj, Robert",5,1,205
497,2013/2014,borussia dortmund,"Lewandowski, Robert",33,31,2801
498,2013/2014,borussia dortmund,"Reus, Marco",30,26,2216
499,2013/2014,borussia dortmund,"Aubameyang, Pierre-Emerick",32,21,1954
500,2013/2014,borussia dortmund,"Mkhitaryan, Henrikh",31,29,2450
501,2013/2014,borussia dortmund,"Jojic, Milos",10,4,470
502,2013/2014,borussia dortmund,"Piszczek, Lukasz",19,15,1397
503,2013/2014,borussia dortmund,"Blaszczykowski, Jakub",16,11,783
504,2013/2014,borussia dortmund,"Hofmann, Jonas",26,4,670
505,2013/2014,borussia dortmund,"Hummels, Mats",23,23,1961
506,2013/2014,borussia dortmund,"Sahin, Nuri",34,31,2773
507,2013/2014,borussia dortmund,"Bender, Sven",19,18,1379
508,2013/2014,borussia dortmund,"Friedrich, Manuel",11,8,795
509,2013/2014,borussia dortmund,"Grosskreutz, Kevin",33,31,2801
510,2013/2014,borussia dortmund,"Kehl, Sebastian",17,12,1139
511,2013/2014,borussia dortmund,"Kirch, Oliver",8,4,461
512,2013/2014,borussia dortmund,"Papastathopoulos, Sokratis",28,24,2256
513,2013/2014,borussia dortmund,"Schmelzer, Marcel",19,19,1590
514,2013/2014,borussia dortmund,"Ducksch, Marvin",6,1,151
515,2013/2014,borussia dortmund,"Durm, Erik",19,14,1382
516,2013/2014,borussia dortmund,"Gundogan, Ilkay",1,1,57
517,2013/2014,borussia dortmund,"Gunter, Koray",1,0,1
518,2013/2014,borussia dortmund,"Langerak, Mitch",4,4,360
519,2013/2014,borussia dortmund,"Sarr, Marian",2,2,135
520,2013/2014,borussia dortmund,"Schieber, Julian",12,1,139
521,2013/2014,borussia dortmund,"Subotic, Neven",10,10,828
522,2013/2014,borussia dortmund,"Weidenfeller, Roman",30,30,2700
523,2014/2015,borussia dortmund,"Aubameyang, Pierre-Emerick",33,31,2721
524,2014/2015,borussia dortmund,"Reus, Marco",20,18,1569
525,2014/2015,borussia dortmund,"Kagawa, Shinji",28,23,1879
526,2014/2015,borussia dortmund,"Gundogan, Ilkay",23,22,1909
527,2014/2015,borussia dortmund,"Hofmann, Jonas",12,8,640
528,2014/2015,borussia dortmund,"Immobile, Ciro",24,9,955
529,2014/2015,borussia dortmund,"Mkhitaryan, Henrikh",28,21,1921
530,2014/2015,borussia dortmund,"Hummels, Mats",24,23,2031
531,2014/2015,borussia dortmund,"Ramos, Adri?n",18,6,711
532,2014/2015,borussia dortmund,"Subotic, Neven",28,24,2274
533,2014/2015,borussia dortmund,"Durm, Erik",18,18,1585
534,2014/2015,borussia dortmund,"Papastathopoulos, Sokratis",21,19,1727
535,2014/2015,borussia dortmund,"Sahin, Nuri",7,6,544
536,2014/2015,borussia dortmund,"Bender, Sven",20,14,1251
537,2014/2015,borussia dortmund,"Blaszczykowski, Jakub",13,6,599
538,2014/2015,borussia dortmund,"Dudziak, Jeremy",3,0,60
539,2014/2015,borussia dortmund,"Ginter, Matthias",14,9,840
540,2014/2015,borussia dortmund,"Grosskreutz, Kevin",17,12,1046
541,2014/2015,borussia dortmund,"Gyau, Joseph",1,0,16
542,2014/2015,borussia dortmund,"Jojic, Milos",10,5,513
543,2014/2015,borussia dortmund,"Kampl, Kevin",13,8,721
544,2014/2015,borussia dortmund,"Kehl, Sebastian",21,20,1693
545,2014/2015,borussia dortmund,"Kirch, Oliver",6,5,433
546,2014/2015,borussia dortmund,"Langerak, Mitch",9,9,810
547,2014/2015,borussia dortmund,"Maruoka, Mitsuru",1,0,11
548,2014/2015,borussia dortmund,"Piszczek, Lukasz",22,19,1653
549,2014/2015,borussia dortmund,"Schmelzer, Marcel",22,22,1920
550,2014/2015,borussia dortmund,"Weidenfeller, Roman",25,25,2250
551,2015/2016,borussia dortmund,"Aubameyang, Pierre-Emerick",31,28,2473
552,2015/2016,borussia dortmund,"Reus, Marco",26,24,1925
553,2015/2016,borussia dortmund,"Mkhitaryan, Henrikh",31,28,2578
554,2015/2016,borussia dortmund,"Kagawa, Shinji",29,26,2168
555,2015/2016,borussia dortmund,"Ramos, Adri?n",27,9,930
556,2015/2016,borussia dortmund,"Castro, Gonzalo",25,16,1484
557,2015/2016,borussia dortmund,"Ginter, Matthias",24,21,1889
558,2015/2016,borussia dortmund,"Kampl, Kevin",23,19,1757
559,2015/2016,borussia dortmund,"Hummels, Mats",30,29,2494
560,2015/2016,borussia dortmund,"Pulisic, Christian",9,4,386
561,2015/2016,borussia dortmund,"Durm, Erik",14,10,862
562,2015/2016,borussia dortmund,"Gundogan, Ilkay",25,22,1992
563,2015/2016,borussia dortmund,"Hofmann, Jonas",15,6,502
564,2015/2016,borussia dortmund,"Papastathopoulos, Sokratis",25,23,2113
565,2015/2016,borussia dortmund,"Bender, Sven",19,14,1244
566,2015/2016,borussia dortmund,"Burki, Roman",33,33,2970
567,2015/2016,borussia dortmund,"Januzaj, Adnan",6,0,159
568,2015/2016,borussia dortmund,"Leitner, Moritz",9,2,320
569,2015/2016,borussia dortmund,"Park, Joo-Ho",6,5,399
570,2015/2016,borussia dortmund,"Passlack, Felix",3,2,181
571,2015/2016,borussia dortmund,"Piszczek, Lukasz",20,16,1520
572,2015/2016,borussia dortmund,"Sahin, Nuri",9,6,506
573,2015/2016,borussia dortmund,"Schmelzer, Marcel",26,22,2058
574,2015/2016,borussia dortmund,"Subotic, Neven",6,5,463
575,2015/2016,borussia dortmund,"Weidenfeller, Roman",1,1,90
576,2015/2016,borussia dortmund,"Weigl, Julian",30,25,2247
577,2016/2017,borussia dortmund,"Aubameyang, Pierre-Emerick",32,31,2781
578,2016/2017,borussia dortmund,"Reus, Marco",17,16,1189
579,2016/2017,borussia dortmund,"Demb?l?, Ousmane",32,22,2039
580,2016/2017,borussia dortmund,"Guerreiro, Raphael",24,17,1482
581,2016/2017,borussia dortmund,"Piszczek, Lukasz",25,23,2036
582,2016/2017,borussia dortmund,"Castro, Gonzalo",28,23,1925
583,2016/2017,borussia dortmund,"Pulisic, Christian",29,15,1516
584,2016/2017,borussia dortmund,"Papastathopoulos, Sokratis",26,26,2300
585,2016/2017,borussia dortmund,"Ramos, Adri?n",7,4,355
586,2016/2017,borussia dortmund,"Schurrle, Andr?",15,8,745
587,2016/2017,borussia dortmund,"Gotze, Mario",11,9,762
588,2016/2017,borussia dortmund,"Kagawa, Shinji",21,13,1258
589,2016/2017,borussia dortmund,"Mor, Emre",12,5,476
590,2016/2017,borussia dortmund,"Rode, Sebastian",14,5,576
591,2016/2017,borussia dortmund,"Bartra, Marc",19,18,1560
592,2016/2017,borussia dortmund,"Bender, Sven",6,3,272
593,2016/2017,borussia dortmund,"Burki, Roman",27,27,2430
594,2016/2017,borussia dortmund,"Burnic, Dzenis",1,1,90
595,2016/2017,borussia dortmund,"Durm, Erik",13,10,976
596,2016/2017,borussia dortmund,"Ginter, Matthias",29,26,2475
597,2016/2017,borussia dortmund,"Merino, Mikel",8,2,293
598,2016/2017,borussia dortmund,"Park, Joo-Ho",2,1,64
599,2016/2017,borussia dortmund,"Passlack, Felix",10,6,534
600,2016/2017,borussia dortmund,"Sahin, Nuri",5,4,232
601,2016/2017,borussia dortmund,"Schmelzer, Marcel",26,25,2194
602,2016/2017,borussia dortmund,"Weidenfeller, Roman",7,7,630
603,2016/2017,borussia dortmund,"Weigl, Julian",30,27,2415
604,2017/2018,borussia dortmund,"Aubameyang, Pierre-Emerick",16,16,1417
605,2017/2018,borussia dortmund,"Philipp, Maximilian",20,15,1205
606,2017/2018,borussia dortmund,"Batshuayi, Michy",10,9,838
607,2017/2018,borussia dortmund,"Reus, Marco",11,11,935
608,2017/2018,borussia dortmund,"Kagawa, Shinji",19,12,1165
609,2017/2018,borussia dortmund,"Pulisic, Christian",32,27,2312
610,2017/2018,borussia dortmund,"Yarmolenko, Andriy",18,13,1041
611,2017/2018,borussia dortmund,"Bartra, Marc",12,9,806
612,2017/2018,borussia dortmund,"Gotze, Mario",23,19,1608
613,2017/2018,borussia dortmund,"Papastathopoulos, Sokratis",30,28,2375
614,2017/2018,borussia dortmund,"Sahin, Nuri",18,14,1225
615,2017/2018,borussia dortmund,"Guerreiro, Raphael",9,6,545
616,2017/2018,borussia dortmund,"Sancho, Jadon",12,7,685
617,2017/2018,borussia dortmund,"Schurrle, Andr?",18,11,1235
618,2017/2018,borussia dortmund,"Toljan, Jeremy",18,15,1388
619,2017/2018,borussia dortmund,"Weigl, Julian",25,20,1944
620,2017/2018,borussia dortmund,"Zagadou, Dan-Axel",11,6,655
621,2017/2018,borussia dortmund,"Akanji, Manuel",11,10,903
622,2017/2018,borussia dortmund,"Bruun, Jacob",5,1,110
623,2017/2018,borussia dortmund,"Burki, Roman",33,33,2969
624,2017/2018,borussia dortmund,"Castro, Gonzalo",19,16,1207
625,2017/2018,borussia dortmund,"Dahoud, Mahmoud",23,11,1138
626,2017/2018,borussia dortmund,"G?mez, Sergio",2,0,7
627,2017/2018,borussia dortmund,"Isak, Alexander",5,1,116
628,2017/2018,borussia dortmund,"Passlack, Felix",3,1,73
629,2017/2018,borussia dortmund,"Piszczek, Lukasz",24,24,2139
630,2017/2018,borussia dortmund,"Schmelzer, Marcel",18,17,1493
631,2017/2018,borussia dortmund,"Subotic, Neven",4,3,271
632,2017/2018,borussia dortmund,"Toprak, Omer",26,22,2017
633,2017/2018,borussia dortmund,"Weidenfeller, Roman",2,1,91
634,2013/2014,bayer leverkusen,"Kie?ling, Stefan",32,30,2674
635,2013/2014,bayer leverkusen,"Son, Heung-Min",31,29,2383
636,2013/2014,bayer leverkusen,"Sam, Sidney",22,16,1387
637,2013/2014,bayer leverkusen,"Castro, Gonzalo",30,30,2558
638,2013/2014,bayer leverkusen,"Rolfes, Simon",31,22,2190
639,2013/2014,bayer leverkusen,"Bender, Lars",29,28,2349
640,2013/2014,bayer leverkusen,"Can, Emre",29,24,2191
641,2013/2014,bayer leverkusen,"Brandt, Julian",12,6,586
642,2013/2014,bayer leverkusen,"Kruse, Robbie",15,4,389
643,2013/2014,bayer leverkusen,"Spahic, Emir",27,26,2344
644,2013/2014,bayer leverkusen,"Boenisch, Sebastian",25,25,2250
645,2013/2014,bayer leverkusen,"Derdiyok, Eren",18,4,517
646,2013/2014,bayer leverkusen,"Hilbert, Roberto",16,15,1291
647,2013/2014,bayer leverkusen,"Toprak, Omer",28,27,2449
648,2013/2014,bayer leverkusen,"Donati, Giulio",23,19,1761
649,2013/2014,bayer leverkusen,"Guardado, Andr?s",4,3,269
650,2013/2014,bayer leverkusen,"Hegeler, Jens",18,6,665
651,2013/2014,bayer leverkusen,"Kohr, Dominik",10,5,415
652,2013/2014,bayer leverkusen,"Leno, Bernd",34,34,3060
653,2013/2014,bayer leverkusen,"Oztunali, Levin",9,0,66
654,2013/2014,bayer leverkusen,"Reinartz, Stefan",14,13,1102
655,2013/2014,bayer leverkusen,"Ryu, Seung-Woo",2,0,11
656,2013/2014,bayer leverkusen,"Stafylidis, Kostas",1,0,7
657,2013/2014,bayer leverkusen,"Wollscheid, Philipp",20,13,1147
658,2014/2015,bayer leverkusen,"Bellarabi, Karim",33,32,2721
659,2014/2015,bayer leverkusen,"Son, Heung-Min",30,28,2288
660,2014/2015,bayer leverkusen,"Kiessling, Stefan",34,31,2572
661,2014/2015,bayer leverkusen,"Calhanoglu, Hakan",33,31,2521
662,2014/2015,bayer leverkusen,"Drmic, Josip",25,5,792
663,2014/2015,bayer leverkusen,"Brandt, Julian",25,10,1110
664,2014/2015,bayer leverkusen,"Castro, Gonzalo",22,19,1784
665,2014/2015,bayer leverkusen,"Jedvaj, Tin",22,18,1663
666,2014/2015,bayer leverkusen,"Papadopoulos, Kyriakos",14,9,828
667,2014/2015,bayer leverkusen,"Bender, Lars",26,25,2026
668,2014/2015,bayer leverkusen,"Oztunali, Levin",22,10,892
669,2014/2015,bayer leverkusen,"Reinartz, Stefan",17,9,971
670,2014/2015,bayer leverkusen,"Rolfes, Simon",24,13,1230
671,2014/2015,bayer leverkusen,"Spahic, Emir",22,22,1875
672,2014/2015,bayer leverkusen,"Toprak, Omer",29,27,2497
673,2014/2015,bayer leverkusen,Wendell,26,25,2251
674,2014/2015,bayer leverkusen,"Boenisch, Sebastian",12,9,869
675,2014/2015,bayer leverkusen,"Donati, Giulio",8,4,404
676,2014/2015,bayer leverkusen,"Hilbert, Roberto",23,21,1792
677,2014/2015,bayer leverkusen,"Kruse, Robbie",4,0,46
678,2014/2015,bayer leverkusen,"Leno, Bernd",34,34,3060
679,2014/2015,bayer leverkusen,"Yurchenko, Vladen",3,0,54
680,2015/2016,bayer leverkusen,"Hern?ndez, Chicharito",28,25,2173
681,2015/2016,bayer leverkusen,"Brandt, Julian",29,18,1625
682,2015/2016,bayer leverkusen,"Bellarabi, Karim",33,31,2604
683,2015/2016,bayer leverkusen,"Kiessling, Stefan",30,19,1882
684,2015/2016,bayer leverkusen,"?alhanoglu, Hakan",31,27,2263
685,2015/2016,bayer leverkusen,"Kampl, Kevin",23,19,1757
686,2015/2016,bayer leverkusen,"Ar?nguiz, Charles",7,5,469
687,2015/2016,bayer leverkusen,"Mehmedi, Admir",28,14,1326
688,2015/2016,bayer leverkusen,"Bender, Lars",11,11,885
689,2015/2016,bayer leverkusen,"Boenisch, Sebastian",8,7,548
690,2015/2016,bayer leverkusen,"Toprak, Omer",19,17,1411
691,2015/2016,bayer leverkusen,"Yurchenko, Vladlen",7,3,292
692,2015/2016,bayer leverkusen,"Donati, Giulio",23,21,1867
693,2015/2016,bayer leverkusen,"Frey, Marlon",9,2,243
694,2015/2016,bayer leverkusen,"Henrichs, Benjamin",9,5,538
695,2015/2016,bayer leverkusen,"Hilbert, Roberto",12,9,766
696,2015/2016,bayer leverkusen,"Jedvaj, Tin",15,11,953
697,2015/2016,bayer leverkusen,"Kramer, Christoph",28,28,2398
698,2015/2016,bayer leverkusen,"Kresic, Dario",1,1,47
699,2015/2016,bayer leverkusen,"Kruse, Robbie",12,2,442
700,2015/2016,bayer leverkusen,"Leno, Bernd",33,33,2970
701,2015/2016,bayer leverkusen,"Papadopoulos, Kyriakos",16,10,935
702,2015/2016,bayer leverkusen,"Ramalho, Andr?",19,11,1123
703,2015/2016,bayer leverkusen,"Son, Heung-Min",1,1,64
704,2015/2016,bayer leverkusen,"Tah, Jonathan",29,29,2565
705,2015/2016,bayer leverkusen,Wendell,28,26,2406
706,2015/2016,bayer leverkusen,"Yelldell, David",1,0,43
707,2016/2017,bayer leverkusen,"Hern?ndez, Chicharito",26,20,1815
708,2016/2017,bayer leverkusen,"?alhanoglu, Hakan",15,14,1217
709,2016/2017,bayer leverkusen,"Pohjanpalo, Joel",11,1,185
710,2016/2017,bayer leverkusen,"Volland, Kevin",23,16,1469
711,2016/2017,bayer leverkusen,"Havertz, Kai",24,15,1449
712,2016/2017,bayer leverkusen,"Kiessling, Stefan",20,6,748
713,2016/2017,bayer leverkusen,"Brandt, Julian",32,25,2304
714,2016/2017,bayer leverkusen,"Mehmedi, Admir",22,16,1264
715,2016/2017,bayer leverkusen,"Ar?nguiz, Charles",26,22,1819
716,2016/2017,bayer leverkusen,"Bellarabi, Karim",16,14,1118
717,2016/2017,bayer leverkusen,Wendell,32,27,2527
718,2016/2017,bayer leverkusen,"Jedvaj, Tin",18,16,1423
719,2016/2017,bayer leverkusen,"Kampl, Kevin",30,28,2539
720,2016/2017,bayer leverkusen,"Tah, Jonathan",19,16,1638
721,2016/2017,bayer leverkusen,"Toprak, Omer",25,25,2103
722,2016/2017,bayer leverkusen,"Bailey, Leon",8,0,132
723,2016/2017,bayer leverkusen,"Baumgartlinger, Julian",22,19,1562
724,2016/2017,bayer leverkusen,"Bender, Lars",9,9,608
725,2016/2017,bayer leverkusen,"Da Costa, Danny",3,1,109
726,2016/2017,bayer leverkusen,"Dragovic, Aleksandar",19,15,1257
727,2016/2017,bayer leverkusen,"Henrichs, Benjamin",29,27,2426
728,2016/2017,bayer leverkusen,"Hilbert, Roberto",7,7,585
729,2016/2017,bayer leverkusen,"Leno, Bernd",34,34,3060
730,2016/2017,bayer leverkusen,"Yurchenko, Vladlen",3,1,146
731,2017/2018,bayer leverkusen,"Volland, Kevin",31,30,2597
732,2017/2018,bayer leverkusen,"Alario, Lucas",23,17,1545
733,2017/2018,bayer leverkusen,"Bailey, Leon",30,25,2220
734,2017/2018,bayer leverkusen,"Brandt, Julian",34,26,2336
735,2017/2018,bayer leverkusen,"Havertz, Kai",30,22,2140
736,2017/2018,bayer leverkusen,"Mehmedi, Admir",17,11,988
737,2017/2018,bayer leverkusen,"Bender, Lars",21,20,1602
738,2017/2018,bayer leverkusen,"Bender, Sven",29,29,2347
739,2017/2018,bayer leverkusen,Wendell,26,26,2120
740,2017/2018,bayer leverkusen,"Ar?nguiz, Charles",27,27,2306
741,2017/2018,bayer leverkusen,"Baumgartlinger, Julian",22,17,1397
742,2017/2018,bayer leverkusen,"Bellarabi, Karim",24,13,1142
743,2017/2018,bayer leverkusen,"Kampl, Kevin",27,22,2050
744,2017/2018,bayer leverkusen,"Kohr, Dominik",28,18,1666
745,2017/2018,bayer leverkusen,"Pohjanpalo, Joel",7,0,110
746,2017/2018,bayer leverkusen,"Retsos, Panagiotis",24,18,1714
747,2017/2018,bayer leverkusen,"Dragovic, Aleksandar",1,0,45
748,2017/2018,bayer leverkusen,"Henrichs, Benjamin",23,11,1259
749,2017/2018,bayer leverkusen,"Jedvaj, Tin",10,6,598
750,2017/2018,bayer leverkusen,"Kiessling, Stefan",8,0,75
751,2017/2018,bayer leverkusen,"Leno, Bernd",33,33,2970
752,2017/2018,bayer leverkusen,"Ozcan, Ramazan",1,1,90
753,2017/2018,bayer leverkusen,"Ramalho, Andr?",3,0,29
754,2017/2018,bayer leverkusen,"Tah, Jonathan",28,27,2427
755,2013/2014,eintracht frankfurt,Joselu,24,18,1662
756,2013/2014,eintracht frankfurt,"Meier, Alexander",22,18,1648
757,2013/2014,eintracht frankfurt,"Kadlec, Vaclav",21,14,1344
758,2013/2014,eintracht frankfurt,"Aigner, Stefan",28,24,2162
759,2013/2014,eintracht frankfurt,"Flum, Johannes",26,23,1952
760,2013/2014,eintracht frankfurt,"Russ, Marco",29,28,2499
761,2013/2014,eintracht frankfurt,"Madlung, Alexander",16,14,1261
762,2013/2014,eintracht frankfurt,"Rosenthal, Jan",18,7,848
763,2013/2014,eintracht frankfurt,"Barnetta, Tranquillo",23,20,1657
764,2013/2014,eintracht frankfurt,"Lanig, Martin",15,12,1045
765,2013/2014,eintracht frankfurt,Anderson,15,15,1293
766,2013/2014,eintracht frankfurt,"Bakalorz, Marvin",3,0,31
767,2013/2014,eintracht frankfurt,"Celozzi, Stefano",11,2,274
768,2013/2014,eintracht frankfurt,"Djakpa, Constant",22,19,1688
769,2013/2014,eintracht frankfurt,"Inui, Takashi",14,10,834
770,2013/2014,eintracht frankfurt,"Jung, Sebastian",30,30,2692
771,2013/2014,eintracht frankfurt,"Kempf, Marc-Oliver",3,1,164
772,2013/2014,eintracht frankfurt,"Lakic, Srdjan",8,0,81
773,2013/2014,eintracht frankfurt,"Oczipka, Bastian",20,15,1386
